year,material,region,recycling_rate,remanufacturing_rate,disposal_rate
2016,nickel,EU27,0.4959745382174418,0.02,0.4840254617825581
2016,nickel,RoW,0.5123439247282074,0.02,0.4676560752717925
2016,tin,China,0.7501014612014565,0.02,0.2298985387985435
2016,tin,EU27,0.4658786011031204,0.02,0.5141213988968796
2016,tin,RoW,0.4949610050313027,0.02,0.4850389949686973
2016,zinc,China,0.743338907725188,0.02,0.236661092274812
2016,zinc,EU27,0.4806199032063707,0.02,0.4993800967936292
2016,zinc,RoW,0.4983455139030754,0.02,0.4816544860969245
2017,nickel,China,0.8165141197827828,0.02,0.1634858802172172
2017,nickel,EU27,0.4897121830626945,0.02,0.4902878169373055
2017,nickel,RoW,0.5343898723895214,0.02,0.4456101276104786
2017,tin,China,0.7300540656452299,0.02,0.2499459343547701
2017,tin,EU27,0.4845580505372215,0.02,0.4954419494627784
2017,tin,RoW,0.4940943963263988,0.02,0.4859056036736011
2017,zinc,China,0.7265361882073693,0.02,0.2534638117926306
2017,zinc,EU27,0.4800355171091177,0.02,0.4999644828908822
2017,zinc,RoW,0.499633113969539,0.02,0.4803668860304609
2018,nickel,China,0.7997898994481779,0.02,0.1802101005518221
2018,nickel,EU27,0.5001326864061543,0.02,0.4798673135938457
2018,nickel,RoW,0.5543461237915569,0.02,0.4256538762084431
2018,tin,China,0.7133207100769057,0.02,0.2666792899230943
2018,tin,EU27,0.4840701405475165,0.02,0.4959298594524834
2018,tin,RoW,0.4972733524439932,0.02,0.4827266475560068
2018,zinc,China,0.6925739916630073,0.02,0.2874260083369927
2018,zinc,EU27,0.4855671222054057,0.02,0.4944328777945942
2018,zinc,RoW,0.5041421945401152,0.02,0.4758578054598847
2019,nickel,China,0.7975481041534246,0.02,0.1824518958465754
2019,nickel,EU27,0.4716153713195008,0.02,0.5083846286804992
2019,nickel,RoW,0.5755050461225357,0.02,0.4044949538774642
2019,tin,China,0.7031749781055912,0.02,0.2768250218944088
2019,tin,EU27,0.4847180069749046,0.02,0.4952819930250953
2019,tin,RoW,0.4796545379476559,0.02,0.5003454620523441
2019,zinc,China,0.6868152128496179,0.02,0.2931847871503821
2019,zinc,EU27,0.4769093324361992,0.02,0.5030906675638007
2019,zinc,RoW,0.5230415199872387,0.02,0.4569584800127613
2020,nickel,China,0.7748087021254008,0.02,0.2051912978745992
2020,nickel,EU27,0.4633560298644064,0.02,0.5166439701355936
2020,nickel,RoW,0.6034532747825848,0.02,0.3765467252174151
2020,tin,China,0.7131586547549075,0.02,0.2668413452450925
2020,tin,EU27,0.4758814296520606,0.02,0.5041185703479394
2020,tin,RoW,0.463752188812645,0.02,0.516247811187355
2020,zinc,China,0.665849684150175,0.02,0.314150315849825
2020,zinc,EU27,0.5055524440595497,0.02,0.4744475559404503
2020,zinc,RoW,0.5166939516489083,0.02,0.4633060483510917
2021,nickel,China,0.7738766611224739,0.02,0.2061233388775261
2021,nickel,EU27,0.446475744712837,0.02,0.533524255287163
2021,nickel,RoW,0.6160380156797525,0.02,0.3639619843202475
2021,tin,China,0.6929147120989564,0.02,0.2870852879010436
2021,tin,EU27,0.488433357214994,0.02,0.4915666427850059
2021,tin,RoW,0.4876767823198287,0.02,0.4923232176801713
2021,zinc,China,0.6447786448556906,0.02,0.3352213551443094
2021,zinc,EU27,0.4409699275127162,0.02,0.5390300724872837
2021,zinc,RoW,0.5289472589201109,0.02,0.4510527410798891
2022,nickel,China,0.7575457724398091,0.02,0.2224542275601908
2022,nickel,EU27,0.444861485542291,0.02,0.535138514457709
2022,nickel,RoW,0.6381569112991455,0.02,0.3418430887008544
2022,tin,China,0.6967574093606346,0.02,0.2832425906393654
2022,tin,EU27,0.4856607362815462,0.02,0.4943392637184537
2022,tin,RoW,0.4821549740312627,0.02,0.4978450259687372
2022,zinc,China,0.6019009487508745,0.02,0.3780990512491254
2022,zinc,EU27,0.5395625019798109,0.02,0.440437498020189
2022,zinc,RoW,0.5848700064569355,0.02,0.3951299935430644
2023,nickel,China,0.7732118874139221,0.02,0.2067881125860779
2023,nickel,EU27,0.4552015306881161,0.02,0.5247984693118839
2023,nickel,RoW,0.6513540538450523,0.02,0.3286459461549477
2023,tin,China,0.7111664154975885,0.02,0.2688335845024114
2023,tin,EU27,0.4960007814273712,0.02,0.4839992185726287
2023,tin,RoW,0.4924950191770876,0.02,0.4875049808229124
2023,zinc,China,0.6143483147176724,0.02,0.3656516852823276
2023,zinc,EU27,0.5507207032387419,0.02,0.4292792967612581
2023,zinc,RoW,0.5969651709993429,0.02,0.3830348290006571
2024,nickel,China,0.7743717680570977,0.02,0.2056282319429022
2024,nickel,EU27,0.4559670822134318,0.02,0.5240329177865681
2024,nickel,RoW,0.6523311378387241,0.02,0.3276688621612759
2024,tin,China,0.7122332228926108,0.02,0.2677667771073891
2024,tin,EU27,0.496766332952687,0.02,0.4832336670473129
2024,tin,RoW,0.4932605707024033,0.02,0.4867394292975966
2024,zinc,China,0.6152698870964829,0.02,0.3647301129035171
2024,zinc,EU27,0.5515468290315296,0.02,0.4284531709684703
2024,zinc,RoW,0.597860667250452,0.02,0.382139332749548
2025,nickel,China,0.7756061063678746,0.02,0.2043938936321253
2025,nickel,EU27,0.4567817777445028,0.02,0.5232182222554972
2025,nickel,RoW,0.653370945006239,0.02,0.3266290549937609
2025,tin,China,0.7133685131879043,0.02,0.2666314868120957
2025,tin,EU27,0.497581028483758,0.02,0.4824189715162419
2025,tin,RoW,0.4940752662334744,0.02,0.4859247337665255
2025,zinc,China,0.6162506191226723,0.02,0.3637493808773276
2025,zinc,EU27,0.5524259873497225,0.02,0.4275740126502775
2025,zinc,RoW,0.5988136492114878,0.02,0.3811863507885121
2026,nickel,China,0.7769179702443196,0.02,0.2030820297556803
2026,nickel,EU27,0.4576476421741992,0.02,0.5223523578258008
2026,nickel,RoW,0.6544760597463567,0.02,0.3255239402536433
2026,tin,China,0.7145751081016898,0.02,0.2654248918983102
2026,tin,EU27,0.4984468929134544,0.02,0.4815531070865455
2026,tin,RoW,0.4949411306631708,0.02,0.4850588693368292
2026,zinc,China,0.6172929483661201,0.02,0.3627070516338798
2026,zinc,EU27,0.5533603633058471,0.02,0.4266396366941528
2026,zinc,RoW,0.5998264854806625,0.02,0.3801735145193374
2027,nickel,China,0.7783102978993993,0.02,0.2016897021006007
2027,nickel,EU27,0.458566614799837,0.02,0.5214333852001629
2027,nickel,RoW,0.6556489572110477,0.02,0.3243510427889523
2027,tin,China,0.7158557100735153,0.02,0.2641442899264846
2027,tin,EU27,0.4993658655390922,0.02,0.4806341344609077
2027,tin,RoW,0.4958601032888086,0.02,0.4841398967111914
2027,zinc,China,0.6183992093566151,0.02,0.3616007906433849
2027,zinc,EU27,0.5543520496441273,0.02,0.4256479503558726
2027,zinc,RoW,0.6009014445316436,0.02,0.3790985554683563
2028,nickel,China,0.7797858527101171,0.02,0.2002141472898828
2028,nickel,EU27,0.4595405195224293,0.02,0.5204594804775706
2028,nickel,RoW,0.656891965270386,0.02,0.323108034729614
2028,tin,China,0.7172128607364703,0.02,0.2627871392635297
2028,tin,EU27,0.5003397702616845,0.02,0.4796602297383154
2028,tin,RoW,0.4968340080114009,0.02,0.4831659919885991
2028,zinc,China,0.6195715977096575,0.02,0.3604284022903424
2028,zinc,EU27,0.555403014581751,0.02,0.424596985418249
2028,zinc,RoW,0.6020406598544256,0.02,0.3779593401455744
2029,nickel,China,0.781347174104534,0.02,0.1986528258954659
2029,nickel,EU27,0.4605710324308363,0.02,0.5194289675691637
2029,nickel,RoW,0.6582072231397519,0.02,0.3217927768602481
2029,tin,China,0.7186488957452191,0.02,0.2613511042547809
2029,tin,EU27,0.5013702831700916,0.02,0.4786297168299084
2029,tin,RoW,0.4978645209198079,0.02,0.482135479080192
2029,zinc,China,0.620812131104198,0.02,0.359187868895802
2029,zinc,EU27,0.5565150668281162,0.02,0.4234849331718837
2029,zinc,RoW,0.6032460920372136,0.02,0.3767539079627864
2030,nickel,China,0.7829965248776907,0.02,0.1970034751223093
2030,nickel,EU27,0.4616596470288986,0.02,0.5183403529711014
2030,nickel,RoW,0.659596636998741,0.02,0.3204033630012589
2030,tin,China,0.7201658963194951,0.02,0.2598341036805048
2030,tin,EU27,0.5024588977681538,0.02,0.4775411022318462
2030,tin,RoW,0.4989531355178702,0.02,0.4810468644821297
2030,zinc,China,0.6221226074229935,0.02,0.3578773925770064
2030,zinc,EU27,0.5576898180605606,0.02,0.4223101819394393
2030,zinc,RoW,0.6045194880912091,0.02,0.3754805119087908
2031,nickel,China,0.7847358355083381,0.02,0.1952641644916618
2031,nickel,EU27,0.4628076374830236,0.02,0.5171923625169763
2031,nickel,RoW,0.6610618330835518,0.02,0.3189381669164481
2031,tin,China,0.721765638029069,0.02,0.2582343619709309
2031,tin,EU27,0.503606888222279,0.02,0.476393111777721
2031,tin,RoW,0.5001011259719954,0.02,0.4798988740280046
2031,zinc,China,0.6235045605099832,0.02,0.3564954394900168
2031,zinc,EU27,0.558928643263914,0.02,0.421071356736086
2031,zinc,RoW,0.6058623384598425,0.02,0.3741376615401575
2032,nickel,China,0.786566646246459,0.02,0.193433353753541
2032,nickel,EU27,0.4640160203984378,0.02,0.5159839796015622
2032,nickel,RoW,0.6626041089014864,0.02,0.3173958910985136
2032,tin,China,0.7234495375283881,0.02,0.2565504624716118
2032,tin,EU27,0.504815271137693,0.02,0.475184728862307
2032,tin,RoW,0.5013095088874094,0.02,0.4786904911125905
2032,zinc,China,0.6249592141564674,0.02,0.3550407858435326
2032,zinc,EU27,0.560232639482295,0.02,0.419767360517705
2032,zinc,RoW,0.6072758323069238,0.02,0.3727241676930761
2033,nickel,China,0.7884900479512376,0.02,0.1915099520487624
2033,nickel,EU27,0.4652855157707002,0.02,0.5147144842292998
2033,nickel,RoW,0.6642243833928295,0.02,0.3157756166071704
2033,tin,China,0.7252185981419339,0.02,0.2547814018580661
2033,tin,EU27,0.5060847665099555,0.02,0.4739152334900445
2033,tin,RoW,0.5025790042596718,0.02,0.4774209957403281
2033,zinc,China,0.6264874350944666,0.02,0.3535125649055334
2033,zinc,EU27,0.5616025836809144,0.02,0.4183974163190855
2033,zinc,RoW,0.6087608118400681,0.02,0.3712391881599318
2034,nickel,China,0.7905066228726104,0.02,0.1894933771273896
2034,nickel,EU27,0.4666165078999797,0.02,0.5133834921000202
2034,nickel,RoW,0.6659231470451985,0.02,0.3140768529548015
2034,tin,China,0.7270733553976864,0.02,0.2529266446023136
2034,tin,EU27,0.507415758639235,0.02,0.4725842413607649
2034,tin,RoW,0.5039099963889514,0.02,0.4760900036110486
2034,zinc,China,0.6280896859452532,0.02,0.3519103140547468
2034,zinc,EU27,0.5630388905676934,0.02,0.4169611094323066
2034,zinc,RoW,0.6103177265905599,0.02,0.36968227340944
2035,nickel,China,0.7926163867767909,0.02,0.1873836132232091
2035,nickel,EU27,0.4680090071923892,0.02,0.5119909928076107
2035,nickel,RoW,0.6677004131400591,0.02,0.3122995868599408
2035,tin,China,0.7290138237967179,0.02,0.2509861762032821
2035,tin,EU27,0.5088082579316445,0.02,0.4711917420683554
2035,tin,RoW,0.5053024956813609,0.02,0.4746975043186391
2035,zinc,China,0.6297659792357255,0.02,0.3502340207642744
2035,zinc,EU27,0.5645415713721286,0.02,0.4154584286278714
2035,zinc,RoW,0.6119465887308456,0.02,0.3680534112691543
2036,nickel,China,0.7948187340051273,0.02,0.1851812659948727
2036,nickel,EU27,0.4694626138973963,0.02,0.5105373861026037
2036,nickel,RoW,0.669555671470281,0.02,0.3104443285297189
2036,tin,China,0.7310394462807377,0.02,0.2489605537192623
2036,tin,EU27,0.5102618646366515,0.02,0.4697381353633485
2036,tin,RoW,0.5067561023863679,0.02,0.473243897613632
2036,zinc,China,0.6315158337454342,0.02,0.3484841662545658
2036,zinc,EU27,0.5661101947134249,0.02,0.413889805286575
2036,zinc,RoW,0.613646930656732,0.02,0.3663530693432679
2037,nickel,China,0.797112387212521,0.02,0.182887612787479
2037,nickel,EU27,0.4709764849338662,0.02,0.5090235150661337
2037,nickel,RoW,0.6714878459997587,0.02,0.3085121540002412
2037,tin,China,0.7331490480036914,0.02,0.2468509519963086
2037,tin,EU27,0.5117757356731214,0.02,0.4682242643268786
2037,tin,RoW,0.5082699734228378,0.02,0.4717300265771622
2037,zinc,China,0.6333382345717097,0.02,0.3466617654282903
2037,zinc,EU27,0.5677438508016499,0.02,0.4122561491983501
2037,zinc,RoW,0.6154177661824823,0.02,0.3645822338175176
2038,nickel,China,0.799495353641566,0.02,0.180504646358434
2038,nickel,EU27,0.4725493050298521,0.02,0.5074506949701478
2038,nickel,RoW,0.673495258028726,0.02,0.306504741971274
2038,tin,China,0.7353407961146303,0.02,0.2446592038853696
2038,tin,EU27,0.5133485557691073,0.02,0.4666514442308926
2038,tin,RoW,0.5098427935188237,0.02,0.4701572064811763
2038,zinc,China,0.6352315983876864,0.02,0.3447684016123136
2038,zinc,EU27,0.5694411202939584,0.02,0.4105588797060415
2038,zinc,RoW,0.6172575567818721,0.02,0.3627424432181279
2039,nickel,China,0.8019648898365813,0.02,0.1780351101634187
2039,nickel,EU27,0.4741792634329342,0.02,0.5058207365670657
2039,nickel,RoW,0.67557559646884,0.02,0.3044244035311599
2039,tin,China,0.7376121673032248,0.02,0.2423878326967752
2039,tin,EU27,0.5149785141721895,0.02,0.4650214858278104
2039,tin,RoW,0.5114727519219059,0.02,0.4685272480780941
2039,zinc,China,0.6371937454061657,0.02,0.3428062545938343
2039,zinc,EU27,0.5712000491621386,0.02,0.4087999508378613
2039,zinc,RoW,0.6191641843453426,0.02,0.3608358156546574
2040,nickel,China,0.8045174766738562,0.02,0.1754825233261438
2040,nickel,EU27,0.4758640374295297,0.02,0.5041359625704702
2040,nickel,RoW,0.677725896808649,0.02,0.3022741031913509
2040,tin,China,0.7399599248336768,0.02,0.2400400751663232
2040,tin,EU27,0.516663288168785,0.02,0.4633367118312149
2040,tin,RoW,0.5131575259185014,0.02,0.4668424740814986
2040,zinc,China,0.639221879540129,0.02,0.340778120459871
2040,zinc,EU27,0.5730181309078858,0.02,0.4069818690921142
2040,zinc,RoW,0.6211349319018772,0.02,0.3588650680981228
2041,nickel,China,0.8071488064691644,0.02,0.1728511935308355
2041,nickel,EU27,0.4776007838355149,0.02,0.502399216164485
2041,nickel,RoW,0.6799425302529559,0.02,0.300057469747044
2041,tin,China,0.7423801066867781,0.02,0.2376198933132219
2041,tin,EU27,0.5184000345747702,0.02,0.4615999654252297
2041,tin,RoW,0.5148942723244866,0.02,0.4651057276755134
2041,zinc,China,0.6413125781591332,0.02,0.3386874218408667
2041,zinc,EU27,0.5748922973801215,0.02,0.4051077026198785
2041,zinc,RoW,0.6231664736652425,0.02,0.3568335263347575
2042,nickel,China,0.8098537837132405,0.02,0.1701462162867595
2042,nickel,EU27,0.4793861394816592,0.02,0.5006138605183408
2042,nickel,RoW,0.6822212043423835,0.02,0.2977787956576164
2042,tin,China,0.7448680262363676,0.02,0.2351319737636324
2042,tin,EU27,0.5201853902209144,0.02,0.4598146097790856
2042,tin,RoW,0.5166796279706307,0.02,0.4633203720293692
2042,zinc,China,0.643461792673677,0.02,0.336538207326323
2042,zinc,EU27,0.576818919298836,0.02,0.403181080701164
2042,zinc,RoW,0.6252548756018189,0.02,0.354745124398181
2043,nickel,China,0.8126265406779953,0.02,0.1673734593220046
2043,nickel,EU27,0.4812162315141344,0.02,0.4987837684858656
2043,nickel,RoW,0.6845569761000587,0.02,0.2954430238999412
2043,tin,China,0.7474182866032456,0.02,0.2325817133967544
2043,tin,EU27,0.5220154822533897,0.02,0.4579845177466103
2043,tin,RoW,0.518509720003106,0.02,0.4614902799968939
2043,zinc,China,0.6456648609349736,0.02,0.3343351390650264
2043,zinc,EU27,0.5787938173706274,0.02,0.4012061826293726
2043,zinc,RoW,0.6273956074795202,0.02,0.3526043925204798
2044,nickel,China,0.8154604687347466,0.02,0.1645395312652533
2044,nickel,EU27,0.4830866980653661,0.02,0.4969133019346339
2044,nickel,RoW,0.6869442784141035,0.02,0.2930557215858964
2044,tin,China,0.7500248094603096,0.02,0.2299751905396904
2044,tin,EU27,0.5238859488046214,0.02,0.4561140511953786
2044,tin,RoW,0.5203801865543378,0.02,0.4596198134456621
2044,zinc,China,0.6479165321185599,0.02,0.33208346788144
2044,zinc,EU27,0.5808122845951317,0.02,0.3991877154048683
2044,zinc,RoW,0.6295835670473129,0.02,0.3504164329526871
2045,nickel,China,0.8183482657417571,0.02,0.1616517342582429
2045,nickel,EU27,0.4849927195310458,0.02,0.4950072804689541
2045,nickel,RoW,0.6893769599569196,0.02,0.2906230400430803
2045,tin,China,0.7526808786175351,0.02,0.2273191213824649
2045,tin,EU27,0.5257919702703011,0.02,0.4542080297296988
2045,tin,RoW,0.5222862080200175,0.02,0.4577137919799825
2045,zinc,China,0.6502110043756242,0.02,0.3297889956243758
2045,zinc,EU27,0.5828691200168304,0.02,0.3971308799831695
2045,zinc,RoW,0.6318131166211912,0.02,0.3481868833788087
2046,nickel,China,0.8212819993103431,0.02,0.1587180006896569
2046,nickel,EU27,0.4869290603274161,0.02,0.4930709396725838
2046,nickel,RoW,0.6918483384805879,0.02,0.2881516615194121
2046,tin,China,0.7553791982113716,0.02,0.2246208017886284
2046,tin,EU27,0.5277283110666713,0.02,0.4522716889333287
2046,tin,RoW,0.5242225488163877,0.02,0.4557774511836122
2046,zinc,China,0.6525419751005048,0.02,0.3274580248994951
2046,zinc,EU27,0.5849586737863807,0.02,0.3950413262136193
2046,zinc,RoW,0.6340781319293429,0.02,0.345921868070657
2047,nickel,China,0.8242531851719269,0.02,0.1557468148280731
2047,nickel,EU27,0.4888901206155718,0.02,0.4911098793844282
2047,nickel,RoW,0.6943512668333096,0.02,0.2856487331666903
2047,tin,China,0.7581119647833222,0.02,0.2218880352166778
2047,tin,EU27,0.529689371354827,0.02,0.450310628645173
2047,tin,RoW,0.5261836091045434,0.02,0.4538163908954565
2047,zinc,China,0.6549027031965019,0.02,0.3250972968034981
2047,zinc,EU27,0.5870749029776017,0.02,0.3929250970223983
2047,zinc,RoW,0.636372062616135,0.02,0.343627937383865
2048,nickel,China,0.8272528792732916,0.02,0.1527471207267084
2048,nickel,EU27,0.4908699970867345,0.02,0.4891300029132654
2048,nickel,RoW,0.6968782105404917,0.02,0.2831217894595083
2048,tin,China,0.7608709519851251,0.02,0.2191290480148749
2048,tin,EU27,0.5316692478259897,0.02,0.4483307521740103
2048,tin,RoW,0.5281634855757061,0.02,0.4518365144242938
2048,zinc,China,0.6572860822493066,0.02,0.3227139177506933
2048,zinc,EU27,0.5892114371823847,0.02,0.3907885628176153
2048,zinc,RoW,0.6386880033450808,0.02,0.3413119966549192
2049,nickel,China,0.8302717816580456,0.02,0.1497282183419544
2049,nickel,EU27,0.4928625515267328,0.02,0.4871374484732671
2049,nickel,RoW,0.6994213353145413,0.02,0.2805786646854586
2049,tin,China,0.7636476061243717,0.02,0.2163523938756283
2049,tin,EU27,0.533661802265988,0.02,0.4463381977340119
2049,tin,RoW,0.5301560400157045,0.02,0.4498439599842955
2049,zinc,China,0.6596847230650522,0.02,0.3203152769349477
2049,zinc,EU27,0.5913616525003378,0.02,0.3886383474996622
2049,zinc,RoW,0.6410187740014561,0.02,0.3389812259985438
2050,nickel,China,0.8333003496837901,0.02,0.1466996503162099
2050,nickel,EU27,0.494861485542291,0.02,0.4851385144577089
2050,nickel,RoW,0.70197260242906,0.02,0.2780273975709399
2050,tin,China,0.766433150296698,0.02,0.213566849703302
2050,tin,EU27,0.5356607362815462,0.02,0.4443392637184538
2050,tin,RoW,0.5321549740312627,0.02,0.4478450259687373
2050,zinc,China,0.6620910436259619,0.02,0.317908956374038
2050,zinc,EU27,0.593518752177792,0.02,0.3864812478222079
2050,zinc,RoW,0.6433570071026291,0.02,0.3366429928973709
2051,nickel,China,0.8363289177095344,0.02,0.1436710822904655
2051,nickel,EU27,0.4968604195578492,0.02,0.4831395804421508
2051,nickel,RoW,0.7045238695435789,0.02,0.275476130456421
2051,tin,China,0.7692186944690244,0.02,0.2107813055309756
2051,tin,EU27,0.5376596702971045,0.02,0.4423403297028955
2051,tin,RoW,0.5341539080468208,0.02,0.4458460919531791
2051,zinc,China,0.6644973641868717,0.02,0.3155026358131283
2051,zinc,EU27,0.5956758518552462,0.02,0.3843241481447538
2051,zinc,RoW,0.6456952402038021,0.02,0.3343047597961979
2052,nickel,China,0.8393478200942883,0.02,0.1406521799057117
2052,nickel,EU27,0.4988529739978475,0.02,0.4811470260021524
2052,nickel,RoW,0.7070669943176284,0.02,0.2729330056823715
2052,tin,China,0.7719953486082709,0.02,0.2080046513917291
2052,tin,EU27,0.5396522247371028,0.02,0.4403477752628971
2052,tin,RoW,0.5361464624868193,0.02,0.4438535375131807
2052,zinc,China,0.6668960050026173,0.02,0.3131039949973827
2052,zinc,EU27,0.5978260671731992,0.02,0.3821739328268008
2052,zinc,RoW,0.6480260108601774,0.02,0.3319739891398225
2053,nickel,China,0.8423475141956531,0.02,0.1376524858043468
2053,nickel,EU27,0.5008328504690104,0.02,0.4791671495309896
2053,nickel,RoW,0.7095939380248105,0.02,0.2704060619751894
2053,tin,China,0.7747543358100738,0.02,0.2052456641899262
2053,tin,EU27,0.5416321012082655,0.02,0.4383678987917344
2053,tin,RoW,0.538126338957982,0.02,0.441873661042018
2053,zinc,China,0.669279384055422,0.02,0.310720615944578
2053,zinc,EU27,0.5999626013779823,0.02,0.3800373986220177
2053,zinc,RoW,0.6503419515891232,0.02,0.3296580484108767
2054,nickel,China,0.845318700057237,0.02,0.134681299942763
2054,nickel,EU27,0.5027939107571661,0.02,0.4772060892428339
2054,nickel,RoW,0.7120968663775322,0.02,0.2679031336224677
2054,tin,China,0.7774871023820245,0.02,0.2025128976179755
2054,tin,EU27,0.5435931614964212,0.02,0.4364068385035787
2054,tin,RoW,0.5400873992461377,0.02,0.4399126007538623
2054,zinc,China,0.671640112151419,0.02,0.3083598878485809
2054,zinc,EU27,0.6020788305692033,0.02,0.3779211694307967
2054,zinc,RoW,0.6526358822759153,0.02,0.3273641177240847
2055,nickel,China,0.848252433625823,0.02,0.1317475663741769
2055,nickel,EU27,0.5047302515535362,0.02,0.4752697484464637
2055,nickel,RoW,0.7145682449012005,0.02,0.2654317550987994
2055,tin,China,0.7801854219758609,0.02,0.199814578024139
2055,tin,EU27,0.5455295022927915,0.02,0.4344704977072084
2055,tin,RoW,0.5420237400425079,0.02,0.4379762599574921
2055,zinc,China,0.6739710828762997,0.02,0.3060289171237003
2055,zinc,EU27,0.6041683843387535,0.02,0.3758316156612464
2055,zinc,RoW,0.654900897584067,0.02,0.325099102415933
2056,nickel,China,0.8511402306328333,0.02,0.1288597693671667
2056,nickel,EU27,0.506636273019216,0.02,0.473363726980784
2056,nickel,RoW,0.7170009264440166,0.02,0.2629990735559834
2056,tin,China,0.7828414911330864,0.02,0.1971585088669135
2056,tin,EU27,0.5474355237584712,0.02,0.4325644762415288
2056,tin,RoW,0.5439297615081876,0.02,0.4360702384918123
2056,zinc,China,0.676265555133364,0.02,0.303734444866636
2056,zinc,EU27,0.6062252197604523,0.02,0.3737747802395477
2056,zinc,RoW,0.6571304471579453,0.02,0.3228695528420546
2057,nickel,China,0.8539741586895847,0.02,0.1260258413104153
2057,nickel,EU27,0.5085067395704477,0.02,0.4714932604295523
2057,nickel,RoW,0.7193882287580614,0.02,0.2606117712419386
2057,tin,China,0.7854480139901504,0.02,0.1945519860098496
2057,tin,EU27,0.5493059903097028,0.02,0.4306940096902971
2057,tin,RoW,0.5458002280594193,0.02,0.4341997719405807
2057,zinc,China,0.6785172263169503,0.02,0.3014827736830496
2057,zinc,EU27,0.6082436869849566,0.02,0.3717563130150434
2057,zinc,RoW,0.659318406725738,0.02,0.3206815932742619
2058,nickel,China,0.8567469156543396,0.02,0.1232530843456604
2058,nickel,EU27,0.510336831602923,0.02,0.469663168397077
2058,nickel,RoW,0.7217240005157366,0.02,0.2582759994842634
2058,tin,China,0.7879982743570284,0.02,0.1920017256429716
2058,tin,EU27,0.5511360823421781,0.02,0.4288639176578218
2058,tin,RoW,0.5476303200918946,0.02,0.4323696799081054
2058,zinc,China,0.6807202945782469,0.02,0.2992797054217531
2058,zinc,EU27,0.6102185850567479,0.02,0.3697814149432521
2058,zinc,RoW,0.6614591386034393,0.02,0.3185408613965607
2059,nickel,China,0.8594518928984156,0.02,0.1205481071015843
2059,nickel,EU27,0.5121221872490671,0.02,0.4678778127509329
2059,nickel,RoW,0.7240026746051642,0.02,0.2559973253948358
2059,tin,China,0.7904861939066179,0.02,0.1895138060933821
2059,tin,EU27,0.5529214379883223,0.02,0.4270785620116777
2059,tin,RoW,0.5494156757380387,0.02,0.4305843242619612
2059,zinc,China,0.6828695090927906,0.02,0.2971304909072093
2059,zinc,EU27,0.6121452069754625,0.02,0.3678547930245375
2059,zinc,RoW,0.6635475405400157,0.02,0.3164524594599842
2060,nickel,China,0.8620832226937238,0.02,0.1179167773062761
2060,nickel,EU27,0.5138589336550523,0.02,0.4661410663449477
2060,nickel,RoW,0.7262193080494711,0.02,0.2537806919505289
2060,tin,China,0.7929063757597192,0.02,0.1870936242402807
2060,tin,EU27,0.5546581843943075,0.02,0.4253418156056925
2060,tin,RoW,0.5511524221440239,0.02,0.428847577855976
2060,zinc,China,0.6849602077117949,0.02,0.2950397922882051
2060,zinc,EU27,0.6140193734476982,0.02,0.3659806265523018
2060,zinc,RoW,0.665579082303381,0.02,0.3144209176966189
2061,nickel,China,0.8646358095309987,0.02,0.1153641904690012
2061,nickel,EU27,0.5155437076516478,0.02,0.4644562923483522
2061,nickel,RoW,0.7283696083892801,0.02,0.2516303916107199
2061,tin,China,0.7952541332901713,0.02,0.1847458667098287
2061,tin,EU27,0.556342958390903,0.02,0.423657041609097
2061,tin,RoW,0.5528371961406194,0.02,0.4271628038593805
2061,zinc,China,0.6869883418457582,0.02,0.2930116581542418
2061,zinc,EU27,0.6158374551934453,0.02,0.3641625448065546
2061,zinc,RoW,0.6675498298599156,0.02,0.3124501701400843
2062,nickel,China,0.867105345726014,0.02,0.1128946542739859
2062,nickel,EU27,0.51717366605473,0.02,0.4628263339452699
2062,nickel,RoW,0.7304499468293941,0.02,0.2495500531706058
2062,tin,China,0.7975255044787657,0.02,0.1824744955212343
2062,tin,EU27,0.5579729167939852,0.02,0.4220270832060148
2062,tin,RoW,0.5544671545437017,0.02,0.4255328454562983
2062,zinc,China,0.6889504888642375,0.02,0.2910495111357625
2062,zinc,EU27,0.6175963840616255,0.02,0.3624036159383744
2062,zinc,RoW,0.6694564574233861,0.02,0.3105435425766139
2063,nickel,China,0.8694883121550591,0.02,0.1105116878449409
2063,nickel,EU27,0.518746486150716,0.02,0.461253513849284
2063,nickel,RoW,0.7324573588583614,0.02,0.2475426411416386
2063,tin,China,0.7997172525897046,0.02,0.1802827474102954
2063,tin,EU27,0.5595457368899711,0.02,0.4204542631100288
2063,tin,RoW,0.5560399746396876,0.02,0.4239600253603124
2063,zinc,China,0.6908438526802142,0.02,0.2891561473197858
2063,zinc,EU27,0.6192936535539341,0.02,0.3607063464460659
2063,zinc,RoW,0.6712962480227759,0.02,0.3087037519772241
2064,nickel,China,0.8717819653624528,0.02,0.1082180346375472
2064,nickel,EU27,0.5202603571871859,0.02,0.4597396428128141
2064,nickel,RoW,0.7343895333878391,0.02,0.2456104666121609
2064,tin,China,0.8018268543126583,0.02,0.1781731456873417
2064,tin,EU27,0.561059607926441,0.02,0.4189403920735589
2064,tin,RoW,0.5575538456761575,0.02,0.4224461543238424
2064,zinc,China,0.6926662535064897,0.02,0.2873337464935103
2064,zinc,EU27,0.620927309642159,0.02,0.3590726903578409
